נתוני מסחר - ניירות ערך,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
שם,מס' ני''ע,סוג ני''ע,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גב ים    אגח יב,1222587,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גב ים   מסחרי 3,1222090,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי מניבאגח טו,1211796,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי מניבאגח יב,7710262,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי מניבאגח יג,7710296,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי מניבאגח יד,1193176,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי קב   אגח א,1224013,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי קב   אגח ב,1233634,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבאי קבוצה,1224641, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גבעות     יהש,506022,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גוטו,1176726, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גולד,149013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גולדן אנרג'י,1083443, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גולדן אנרגי אפ4,1216167, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גולן תעשיות,1091933, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גולף,1096148, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י וואן,1156280, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי,126011, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי  אג יז,1198142, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח  כ,1208867,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח טו,1260769,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח טז,1260785,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח יב,1260603,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח יג,1260652,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח יד,1260736,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח יח,1203850,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח יט,1205715,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אגח כא,1212752,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י סיטי אופ 11,1214816, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אס.אי אגח א,1200922,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אס.אי אגח ב,1210483,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אס.אי אגח ג,1226117,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אף.אי אגח ה,1202647,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אף.אי אגח ו,1218767,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.אף.סי-ש,1122688, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'י.פי גלובל-ש,1144781, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גיבוי אחזקות,448019, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'יטי נדלן אגחא,1224849,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גילת,1082510, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גילת טלקום,1080597, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גילת טלקום אג ג,1177823, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גילת טלקום אג ד,1218205, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'ין טכנולוגיות,1099787, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גיקס,744011, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גירון     אגח ז,1142629,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גירון     אגח ח,1183151,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלוב יהש-ש,1119833,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלובל כנפ אגח ג,1179290,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלובל כנפיים,1141316, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלובל פיי-ש,1081983, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלוברנדס,1147487, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד מאי  אגח ב,1189877,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד מאי  אגח ג,1226018,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחא,1200880,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחב,1210541,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחג,1214501,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחד,1215037,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחה,1219112,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גלעד פקדון אגחו,1216589,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גמא       אגח ד,1223841,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גמא     מסחרי 4,1220441,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גן שמואל,532010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נגו,1178862, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גניגר,1095892, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נסל,1169689, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נריישן קפיטל,1156926, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נרישן קפ אגחב,1177526,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נרישן קפ אגחג,1184555,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ג'נרישן קפ אגחד,1214964, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גפן מגורים,1118116, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גפן מגורים אג א,1199686, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גרופ 107,1180181, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גרייס ברידינג,1184365, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גרייסטון  אגח א,1213834,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גשם למשתכן אגחא,1208933,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
גשם למשתכן אגחב,1227305,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דה זראסאי אגח ג,1137975,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דה זראסאי אגח ה,1169556,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דה לסר    אגח ז,1178920,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דה לסר    אגח ח,1193192,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דה לסר    אגח ט,1205681,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוניץ,400010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוניץ     אגח ג,1215896,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דור אלון,1093202, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דור אלון  אגח ז,1157700,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דור אלון  אגח ט,1236934,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דור אלון אגח  ח,1175199,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוראל     אגח א,1179134,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוראל     אגח ב,1205475,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוראל     אגח ג,1220193,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דוראל אנרגיה,1166768, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דורסל,1190628, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דורסל אגח א,1229525,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דורסל אגח ב,1231422,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיאסאייטי,1238013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק השק  אגח י,6390348,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק השק אגח יא,6390405,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ  אגח טו,7480304,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ  אגח טז,1203157,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ  אגח יד,7480163,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ  אגח יז,1215953,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ  אגח יח,1234434,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ מסחרי 6,1222025,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ מסחרי 7,1231851,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ מסחרי 8,1234418,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסק מנ מסחרי 9,1239383,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט       א,691212, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט השקעות,639013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט מנ נד ז,7480247,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט מנ נד ח,7480312,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט מנ נד ט,1191246,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקונט מנ נד י,1211069,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקנט מנ נד יא,1227750,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיסקנט מנ נד יט,1234426,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דיפלומט אחזקות,1173491, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דליה      אגח א,1184951,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דליה      אגח ב,1193598,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דליה      אגח ג,1233311,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק נכסים,1196211, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק נכסים אגח א,1196179,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק קב   אגח  מ,1217389,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק קב   אגח מא,1228618,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק קב   אגח מב,1238633,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק קבוצה,1084128, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלק רכב,829010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלתא גליל,627034, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלתא גליל אגח א,6270144,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלתא גליל אגח ו,6270193,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דלתא מותגים,1173699, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דמרי,1090315, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דמרי      אגח ט,1168368,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דמרי      אגח י,1186162,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דמרי אגח יא,1211606,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דן מלונות,822015, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דנאל,314013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דניאל פק  אגח א,1224633,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דניאל פק  אגח ב,1227206,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דניאל פק  אגח ג,1230432,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דניאל פק  אגח ד,1236959,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דניה סיבוס,1173137, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
דסטיני    אגח א,1222157,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הבורסה לניע בתא,1159029, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הדסית ביו-ש,1095405, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הולמס פלייס,1142587, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הום ביוגז,1172204, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הום ביוגז  אפ 1,1238187, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הזדמנות יהש,1119924,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הייב 2040 יהש,1177765,יחידת השתתפות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הייפר גלובל,1184985, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הילה      אגח ב,1206770,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הילה      אגח ג,1209063,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הילה      אגח ד,1230416,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכש חב בטוחאגח4,1156025,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרה התחדשות,1121474, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת הישוב,612010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג21,6120224,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג22,6120240,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג23,6120323,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג25,1191527,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג26,1205640,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הכשרת ישוב אג27,1232941,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
המשביר 365,1104959, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הפניקס,767012, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הפניקס    אגח 4,7670250,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הפניקס    אגח 5,7670284,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הפניקס    אגח 6,7670334,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הפניקס    אגח 7,1234632, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח טו,1143130,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח טז,1157601,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יא,1136316,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יב,1138163,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יג,1138171,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יד,1143122,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יז,1161454,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יח,1182666,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח יט,1192772,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח כב,1228345,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפ אגח כג,1228352,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפק אגח י,1134048,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפק אגח כ,1207984,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל הנפק נד כא,1220607,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל השק אגח א,5850110,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל השקעות,585018, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל פיקד אגח ב,1162502,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל פיקד אגח ג,1191386,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל פיקד אגח ד,1209113,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל פיקד אגח ה,1235944,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל ריב  אגח א,1214360,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל ריב  אגח ב,1218783,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל ריב  אגח ג,1221993,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל ריב  אגח ד,1228584,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
הראל ריב  אגח ה,1229202,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וואן טכנולוגיות,161018, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווטר       אפ 2,1229145, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווטר אי או,1180306, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וויי בוקס,486027, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וויי בוקס  אג ז,1231463, איגרות חוב להמרה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וויי בוקס אגח ה,1204841,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וויי בוקס אגח ו,1214881,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווינד באז-ס,1105162, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווישור     אפ 1,1229251, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווישור    אגח א,1229228,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווישור גלובלטק,1173228, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווסטדייל  אגח ב,1161322,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווסטדייל  אגח ג,1208511,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ווסטדייל  אגח ד,1233097,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויז'ן סיגמא,350017, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילאר,416016, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילאר     אגח ט,4160164,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילאר     אגח י,1193952,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילאר    אגח יא,1223155,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילאר    אגח יב,1236470,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילי פוד,371013, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויליפוד אינטרנש,1082858, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילק,278010, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
וילק       אפ 5,1237932, כתבי אופציה ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויקטורי,1123777, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויקטורי   אגח ב,1161488,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויתניה,1109966, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויתניה    אגח ה,1150903,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויתניה    אגח ו,1193143,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ויתניה    אגח ז,1216241,איגרות חוב,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ולוריקס,1170240, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ורידיס,1176387, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
זוז אסטרטגיה,1174184, מניות,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
